shipment_id,order_id,tipo_promesa,nodo_origen,centro_fulfillment,centro_sortation,estacion_last_mile,carrier,region_destino,carril,fecha_pedido,fecha_prometida_entrega,fecha_entrega_real,flag_entregado_a_tiempo,flag_entrega_tardia,horas_retraso,costo_paquete,flag_contacto_cx,flag_reclamo,monto_compensacion
SHP001093,ORD001093,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_A,Bajio,CDMX-BAJIO,2026-01-01 12:51:36,2026-01-05 12:51:36,2026-01-03 10:40:36.863982,1,0,0.0,81.13,0,1,50
SHP001094,ORD001094,Next Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_B,Puebla,MTY-CDMX,2026-02-25 06:19:32,2026-02-26 06:19:32,2026-02-26 00:24:33.674137,1,0,0.0,94.7,0,0,0
SHP001095,ORD001095,Two Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_MTY,Carrier_C,Occidente,GDL-CDMX,2026-03-16 07:28:30,2026-03-18 07:28:30,2026-03-18 01:22:10.492535,1,0,0.0,67.44,0,0,0
SHP001096,ORD001096,Next Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_PUE,Carrier_B,Occidente,QRO-CDMX,2026-01-10 00:07:08,2026-01-11 00:07:08,2026-01-10 19:47:27.986229,1,0,0.0,82.02,0,0,0
SHP001097,ORD001097,Standard,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_MTY,Carrier_A,Queretaro,QRO-CDMX,2026-02-22 20:36:30,2026-02-26 20:36:30,2026-02-24 12:57:29.169816,1,0,0.0,88.78,0,0,0
SHP001098,ORD001098,Next Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_PUE,Carrier_A,Jalisco,CDMX-GDL,2026-02-25 20:50:40,2026-02-26 20:50:40,2026-02-26 18:33:41.007238,1,0,0.0,91.24,0,0,0
SHP001099,ORD001099,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_PUE,Carrier_B,Jalisco,GDL-OCCIDENTE,2026-02-26 08:10:15,2026-03-02 08:10:15,2026-02-27 21:09:01.687591,1,0,0.0,74.67,0,0,0
SHP001100,ORD001100,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_MTY,Carrier_B,CDMX,CDMX-MTY,2026-03-06 05:50:38,2026-03-10 05:50:38,2026-03-08 03:00:47.864929,1,0,0.0,73.68,0,0,0
SHP001101,ORD001101,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_GDL,Carrier_C,Jalisco,CDMX-BAJIO,2026-01-09 13:14:38,2026-01-13 13:14:38,2026-01-11 10:36:54.231826,1,0,0.0,62.46,0,0,0
SHP001102,ORD001102,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_B,Queretaro,CDMX-GDL,2026-02-03 08:09:22,2026-02-07 08:09:22,2026-02-04 08:48:02.060180,1,0,0.0,72.52,0,0,0
SHP001103,ORD001103,Two Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_QRO,Carrier_B,Nuevo Leon,CDMX-MTY,2026-01-12 11:08:28,2026-01-14 11:08:28,2026-01-13 22:54:33.840431,1,0,0.0,86.25,0,0,0
SHP001104,ORD001104,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_GDL,Carrier_A,Nuevo Leon,CDMX-MTY,2026-01-16 07:22:32,2026-01-20 07:22:32,2026-01-18 14:47:54.686264,1,0,0.0,74.36,0,0,0
SHP001105,ORD001105,Two Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_C,Nuevo Leon,GDL-CDMX,2026-01-03 23:18:48,2026-01-05 23:18:48,2026-01-05 19:18:44.352369,1,0,0.0,70.89,0,0,0
SHP001106,ORD001106,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_B,Queretaro,QRO-CDMX,2026-01-26 09:01:49,2026-01-30 09:01:49,2026-01-28 08:17:01.336164,1,0,0.0,72.8,0,0,0
SHP001107,ORD001107,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,Puebla,GDL-MTY,2026-02-18 04:43:31,2026-02-20 04:43:31,2026-02-21 16:29:54.500013,0,1,35.77,83.37,1,0,0
SHP001108,ORD001108,Two Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-02-24 00:51:55,2026-02-26 00:51:55,2026-02-25 18:40:48.325483,1,0,0.0,82.48,0,0,0
SHP001109,ORD001109,Two Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_MTY,Carrier_C,CDMX,MTY-CDMX,2026-02-24 03:05:20,2026-02-26 03:05:20,2026-02-26 01:35:22.341127,1,0,0.0,74.63,0,0,0
SHP001110,ORD001110,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_QRO,Carrier_C,Jalisco,MTY-CDMX,2026-02-25 12:06:29,2026-03-01 12:06:29,2026-02-27 18:56:16.279127,1,0,0.0,76.51,0,0,0
SHP001111,ORD001111,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_B,Jalisco,GDL-MTY,2026-02-22 12:32:55,2026-02-24 12:32:55,2026-02-24 08:18:05.999650,1,0,0.0,84.47,0,0,0
SHP001112,ORD001112,Standard,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,Queretaro,MTY-CDMX,2026-03-05 17:44:14,2026-03-09 17:44:14,2026-03-07 01:07:45.273290,1,0,0.0,76.77,0,0,0
SHP001113,ORD001113,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_MTY,Carrier_A,Nuevo Leon,PUE-CDMX,2026-02-04 10:51:47,2026-02-08 10:51:47,2026-02-05 19:29:42.418291,1,0,0.0,90.06,0,0,0
SHP001114,ORD001114,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_A,Puebla,CDMX-MTY,2026-01-30 12:32:17,2026-02-03 12:32:17,2026-02-01 08:05:23.275014,1,0,0.0,89.01,0,0,0
SHP001115,ORD001115,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_B,Nuevo Leon,PUE-CDMX,2026-01-21 19:18:59,2026-01-22 19:18:59,2026-01-22 14:46:25.696666,1,0,0.0,86.47,0,0,0
SHP001116,ORD001116,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_PUE,Carrier_A,Occidente,CDMX-BAJIO,2026-01-27 20:10:00,2026-01-31 20:10:00,2026-01-29 14:13:57.932697,1,0,0.0,74.47,0,0,0
SHP001117,ORD001117,Next Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_B,Puebla,QRO-CDMX,2026-01-02 20:59:25,2026-01-03 20:59:25,2026-01-03 19:56:56.397111,1,0,0.0,100.23,1,0,0
SHP001118,ORD001118,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_QRO,Carrier_B,CDMX,GDL-CDMX,2026-02-10 10:44:22,2026-02-14 10:44:22,2026-02-12 15:50:08.362915,1,0,0.0,86.48,0,0,0
SHP001119,ORD001119,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_QRO,Carrier_A,Bajio,CDMX-MTY,2026-02-22 15:08:38,2026-02-24 15:08:38,2026-02-24 13:59:06.819274,1,0,0.0,78.17,0,0,0
SHP001120,ORD001120,Next Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_GDL,Carrier_D,Queretaro,QRO-CDMX,2026-02-07 21:11:42,2026-02-08 21:11:42,2026-02-10 07:50:48.964758,0,1,34.65,77.84,1,0,0
SHP001121,ORD001121,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_MTY,Carrier_B,Jalisco,CDMX-BAJIO,2026-01-02 05:49:05,2026-01-03 05:49:05,2026-01-02 21:53:14.823361,1,0,0.0,86.32,0,0,0
SHP001122,ORD001122,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_PUE,Carrier_D,Nuevo Leon,GDL-MTY,2026-01-10 01:38:13,2026-01-11 01:38:13,2026-01-10 20:51:30.682090,1,0,0.0,86.54,0,0,0
SHP001123,ORD001123,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_D,Nuevo Leon,CDMX-GDL,2026-01-28 14:12:35,2026-02-01 14:12:35,2026-02-02 06:24:07.369586,0,1,16.19,70.34,0,0,0
SHP001124,ORD001124,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Occidente,PUE-CDMX,2026-01-12 02:31:26,2026-01-14 02:31:26,2026-01-13 18:19:52.707962,1,0,0.0,84.67,0,0,0
SHP001125,ORD001125,Standard,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_B,Bajio,GDL-CDMX,2026-01-07 16:18:04,2026-01-11 16:18:04,2026-01-09 04:46:07.189413,1,0,0.0,66.67,0,0,0
SHP001126,ORD001126,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_GDL,Carrier_D,Occidente,GDL-MTY,2026-03-27 20:53:09,2026-03-29 20:53:09,2026-03-30 06:08:06.323687,0,1,9.25,77.39,1,1,75
SHP001127,ORD001127,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_A,Bajio,GDL-OCCIDENTE,2026-03-01 23:47:15,2026-03-03 23:47:15,2026-03-03 18:20:57.268270,1,0,0.0,91.36,0,0,0
SHP001128,ORD001128,Two Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_D,Bajio,CDMX-GDL,2026-03-25 05:38:15,2026-03-27 05:38:15,2026-03-27 05:32:54.236769,1,0,0.0,73.36,0,0,0
SHP001129,ORD001129,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_GDL,Carrier_A,Puebla,CDMX-BAJIO,2026-02-18 10:46:22,2026-02-22 10:46:22,2026-02-19 14:21:24.123085,1,0,0.0,75.47,0,0,0
SHP001130,ORD001130,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Queretaro,GDL-OCCIDENTE,2026-02-13 21:55:23,2026-02-15 21:55:23,2026-02-17 05:52:27.595783,0,1,31.95,103.42,0,1,150
SHP001131,ORD001131,Two Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_GDL,Carrier_A,Puebla,CDMX-GDL,2026-03-13 22:22:10,2026-03-15 22:22:10,2026-03-16 21:15:32.092993,0,1,22.89,83.63,0,0,0
SHP001132,ORD001132,Next Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,Nuevo Leon,MTY-CDMX,2026-01-07 10:26:14,2026-01-08 10:26:14,2026-01-08 07:40:01.744032,1,0,0.0,105.74,0,0,0
SHP001133,ORD001133,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_MTY,Carrier_B,CDMX,QRO-CDMX,2026-03-23 22:31:28,2026-03-27 22:31:28,2026-03-25 09:25:12.637332,1,0,0.0,77.34,0,0,0
SHP001134,ORD001134,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_D,Occidente,CDMX-GDL,2026-03-22 02:32:43,2026-03-24 02:32:43,2026-03-23 21:04:41.884890,1,0,0.0,77.92,0,0,0
SHP001135,ORD001135,Two Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_QRO,Carrier_C,Occidente,CDMX-MTY,2026-03-03 01:10:05,2026-03-05 01:10:05,2026-03-04 22:08:03.769674,1,0,0.0,69.1,0,0,0
SHP001136,ORD001136,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_D,Queretaro,QRO-CDMX,2026-03-28 18:02:43,2026-03-30 18:02:43,2026-03-30 19:49:51.423863,0,1,1.79,81.64,1,1,75
SHP001137,ORD001137,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_D,Queretaro,CDMX-GDL,2026-01-30 14:28:42,2026-02-03 14:28:42,2026-02-01 11:09:58.145455,1,0,0.0,76.86,0,0,0
SHP001138,ORD001138,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_C,Puebla,CDMX-GDL,2026-01-29 23:12:21,2026-02-02 23:12:21,2026-01-31 20:35:44.581222,1,0,0.0,70.2,0,0,0
SHP001139,ORD001139,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_QRO,Carrier_C,Jalisco,CDMX-GDL,2026-02-14 08:31:29,2026-02-18 08:31:29,2026-02-16 02:24:31.755130,1,0,0.0,79.65,0,0,0
SHP001140,ORD001140,Two Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_GDL,Carrier_C,Bajio,CDMX-GDL,2026-02-14 10:04:31,2026-02-16 10:04:31,2026-02-15 20:46:57.353081,1,0,0.0,78.91,0,0,0
SHP001141,ORD001141,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Puebla,CDMX-MTY,2026-02-27 21:31:32,2026-03-01 21:31:32,2026-03-01 15:24:49.792719,1,0,0.0,85.86,0,0,0
SHP001142,ORD001142,Standard,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_PUE,Carrier_B,Nuevo Leon,PUE-CDMX,2026-02-17 01:44:30,2026-02-21 01:44:30,2026-02-19 05:37:39.521439,1,0,0.0,80.34,0,0,0
SHP001143,ORD001143,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_A,CDMX,CDMX-GDL,2026-01-13 17:31:03,2026-01-17 17:31:03,2026-01-15 10:55:23.975764,1,0,0.0,81.84,0,0,0
SHP001144,ORD001144,Two Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_GDL,Carrier_B,Puebla,GDL-CDMX,2026-01-15 15:29:16,2026-01-17 15:29:16,2026-01-17 05:11:53.104762,1,0,0.0,82.54,0,0,0
SHP001145,ORD001145,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_GDL,Carrier_B,CDMX,GDL-OCCIDENTE,2026-02-27 06:30:14,2026-03-01 06:30:14,2026-03-01 02:16:12.336175,1,0,0.0,78.74,0,0,0
SHP001146,ORD001146,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_B,Occidente,GDL-OCCIDENTE,2026-03-25 16:55:16,2026-03-29 16:55:16,2026-03-27 07:36:27.409256,1,0,0.0,74.2,0,0,0
SHP001147,ORD001147,Next Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_C,Jalisco,CDMX-MTY,2026-02-03 11:52:25,2026-02-04 11:52:25,2026-02-04 04:38:49.852242,1,0,0.0,69.23,0,0,0
SHP001148,ORD001148,Next Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_QRO,Carrier_C,Occidente,QRO-CDMX,2026-03-02 03:37:27,2026-03-03 03:37:27,2026-03-02 20:05:00.732873,1,0,0.0,88.42,0,0,0
SHP001149,ORD001149,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_B,Occidente,CDMX-GDL,2026-02-18 11:36:08,2026-02-20 11:36:08,2026-02-20 08:47:46.986567,1,0,0.0,80.99,0,0,0
SHP001150,ORD001150,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_A,Puebla,GDL-MTY,2026-01-24 12:57:17,2026-01-25 12:57:17,2026-01-25 05:46:02.256410,1,0,0.0,82.09,0,0,0
SHP001151,ORD001151,Two Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_B,Occidente,CDMX-GDL,2026-02-05 13:25:30,2026-02-07 13:25:30,2026-02-07 06:52:36.703267,1,0,0.0,82.11,0,0,0
SHP001152,ORD001152,Next Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_QRO,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-01-20 04:59:34,2026-01-21 04:59:34,2026-01-20 23:30:22.004060,1,0,0.0,87.52,0,0,0
SHP001153,ORD001153,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,GDL-CDMX,2026-01-22 14:10:44,2026-01-26 14:10:44,2026-01-26 17:25:49.485118,0,1,3.25,83.16,1,0,0
SHP001154,ORD001154,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_A,Jalisco,CDMX-GDL,2026-01-18 10:17:24,2026-01-22 10:17:24,2026-01-19 23:40:18.103824,1,0,0.0,87.19,0,0,0
SHP001155,ORD001155,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_PUE,Carrier_A,Bajio,CDMX-MTY,2026-02-03 04:29:24,2026-02-07 04:29:24,2026-02-05 05:58:33.280471,1,0,0.0,74.29,1,0,0
SHP001156,ORD001156,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_B,Nuevo Leon,GDL-CDMX,2026-02-21 11:49:41,2026-02-25 11:49:41,2026-02-26 10:44:35.009395,0,1,22.92,72.83,1,1,75
SHP001157,ORD001157,Standard,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_PUE,Carrier_A,Jalisco,GDL-CDMX,2026-03-19 12:14:48,2026-03-23 12:14:48,2026-03-21 00:43:35.808209,1,0,0.0,76.99,0,0,0
SHP001158,ORD001158,Next Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_PUE,Carrier_B,Puebla,PUE-CDMX,2026-03-04 02:19:13,2026-03-05 02:19:13,2026-03-05 15:06:28.004646,0,1,12.79,83.75,0,1,75
SHP001159,ORD001159,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_QRO,Carrier_A,Jalisco,QRO-CDMX,2026-01-25 07:57:06,2026-01-26 07:57:06,2026-01-26 02:24:01.511226,1,0,0.0,86.86,0,0,0
SHP001160,ORD001160,Next Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_QRO,Carrier_D,Queretaro,GDL-MTY,2026-03-12 22:43:42,2026-03-13 22:43:42,2026-03-13 18:10:45.524639,1,0,0.0,83.52,0,0,0
SHP001161,ORD001161,Next Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_B,Occidente,GDL-OCCIDENTE,2026-02-06 16:06:11,2026-02-07 16:06:11,2026-02-09 03:31:21.036990,0,1,35.42,79.94,0,1,100
SHP001162,ORD001162,Two Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_GDL,Carrier_C,Puebla,CDMX-BAJIO,2026-03-11 19:35:06,2026-03-13 19:35:06,2026-03-13 10:26:47.676724,1,0,0.0,69.41,0,0,0
SHP001163,ORD001163,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_QRO,Carrier_B,Occidente,CDMX-GDL,2026-01-21 10:48:36,2026-01-25 10:48:36,2026-01-22 15:39:32.563460,1,0,0.0,81.32,0,0,0
SHP001164,ORD001164,Next Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_B,Nuevo Leon,PUE-CDMX,2026-03-28 14:50:30,2026-03-29 14:50:30,2026-03-29 08:33:09.454679,1,0,0.0,83.97,0,0,0
SHP001165,ORD001165,Two Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_GDL,Carrier_B,Jalisco,CDMX-MTY,2026-01-29 23:30:42,2026-01-31 23:30:42,2026-01-31 15:33:57.560475,1,0,0.0,87.72,0,0,0
SHP001166,ORD001166,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_QRO,Carrier_A,Puebla,QRO-CDMX,2026-02-11 16:53:25,2026-02-13 16:53:25,2026-02-13 16:07:10.883241,1,0,0.0,93.1,0,0,0
SHP001167,ORD001167,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_GDL,Carrier_C,Nuevo Leon,MTY-CDMX,2026-02-07 10:59:19,2026-02-09 10:59:19,2026-02-09 07:15:30.529264,1,0,0.0,76.64,0,0,0
SHP001168,ORD001168,Next Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_GDL,Carrier_C,Nuevo Leon,CDMX-MTY,2026-01-29 22:16:34,2026-01-30 22:16:34,2026-01-30 14:28:43.141031,1,0,0.0,66.81,0,0,0
SHP001169,ORD001169,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_GDL,Carrier_D,CDMX,CDMX-MTY,2026-01-08 06:15:16,2026-01-12 06:15:16,2026-01-10 03:16:11.839455,1,0,0.0,67.62,0,0,0
SHP001170,ORD001170,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_GDL,Carrier_A,Nuevo Leon,MTY-CDMX,2026-01-30 17:22:42,2026-02-01 17:22:42,2026-02-01 14:09:59.857960,1,0,0.0,75.53,0,0,0
SHP001171,ORD001171,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_C,Jalisco,GDL-OCCIDENTE,2026-03-30 22:00:19,2026-04-03 22:00:19,2026-04-04 12:36:40.067638,0,1,14.61,69.74,0,0,0
SHP001172,ORD001172,Two Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_GDL,Carrier_C,Queretaro,PUE-CDMX,2026-03-22 03:04:32,2026-03-24 03:04:32,2026-03-25 02:44:13.258357,0,1,23.66,71.16,1,0,0
SHP001173,ORD001173,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_PUE,Carrier_B,Occidente,GDL-CDMX,2026-03-26 08:40:56,2026-03-28 08:40:56,2026-03-28 23:55:02.957534,0,1,15.24,92.47,0,0,0
SHP001174,ORD001174,Two Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_MTY,Carrier_A,Puebla,GDL-OCCIDENTE,2026-03-15 21:23:08,2026-03-17 21:23:08,2026-03-18 08:54:18.770823,0,1,11.52,92.59,0,0,0
SHP001175,ORD001175,Two Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_B,Jalisco,PUE-CDMX,2026-03-17 02:32:07,2026-03-19 02:32:07,2026-03-19 02:00:24.441749,1,0,0.0,84.13,0,0,0
SHP001176,ORD001176,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_MTY,Carrier_B,Puebla,CDMX-GDL,2026-02-06 17:06:52,2026-02-10 17:06:52,2026-02-08 10:02:34.503034,1,0,0.0,83.16,0,0,0
SHP001177,ORD001177,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_PUE,Carrier_A,Occidente,QRO-CDMX,2026-02-03 07:50:35,2026-02-04 07:50:35,2026-02-04 05:34:14.960916,1,0,0.0,95.38,0,0,0
SHP001178,ORD001178,Next Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_PUE,Carrier_B,Nuevo Leon,CDMX-GDL,2026-02-25 10:33:04,2026-02-26 10:33:04,2026-02-26 07:18:33.481654,1,0,0.0,89.58,0,0,0
SHP001179,ORD001179,Standard,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_GDL,Carrier_B,Occidente,PUE-CDMX,2026-02-07 08:32:11,2026-02-11 08:32:11,2026-02-08 20:28:29.322509,1,0,0.0,65.32,0,0,0
SHP001180,ORD001180,Next Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_QRO,Carrier_B,Queretaro,CDMX-MTY,2026-02-02 06:15:21,2026-02-03 06:15:21,2026-02-05 02:41:42.874480,0,1,44.44,81.27,0,0,0
SHP001181,ORD001181,Two Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_A,Bajio,GDL-OCCIDENTE,2026-01-18 13:55:19,2026-01-20 13:55:19,2026-01-20 10:25:28.731684,1,0,0.0,86.56,0,0,0
SHP001182,ORD001182,Next Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,CDMX,PUE-CDMX,2026-01-28 21:20:34,2026-01-29 21:20:34,2026-01-29 19:40:12.019658,1,0,0.0,93.78,0,0,0
SHP001183,ORD001183,Next Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_MTY,Carrier_A,Puebla,CDMX-GDL,2026-01-18 00:22:58,2026-01-19 00:22:58,2026-01-18 23:07:52.602681,1,0,0.0,95.14,0,0,0
SHP001184,ORD001184,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_D,Jalisco,GDL-OCCIDENTE,2026-02-10 22:58:24,2026-02-12 22:58:24,2026-02-12 15:54:03.275870,1,0,0.0,93.95,0,0,0
SHP001185,ORD001185,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_A,Jalisco,MTY-CDMX,2026-02-12 07:06:02,2026-02-14 07:06:02,2026-02-13 17:46:19.074100,1,0,0.0,88.52,0,0,0
SHP001186,ORD001186,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_QRO,Carrier_B,Nuevo Leon,GDL-MTY,2026-02-19 02:51:05,2026-02-23 02:51:05,2026-02-20 18:12:31.718769,1,0,0.0,76.24,0,0,0
SHP001187,ORD001187,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_A,Jalisco,CDMX-BAJIO,2026-01-07 13:03:39,2026-01-11 13:03:39,2026-01-09 01:56:24.308991,1,0,0.0,65.41,0,0,0
SHP001188,ORD001188,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_QRO,Carrier_B,Puebla,CDMX-BAJIO,2026-02-15 00:21:15,2026-02-19 00:21:15,2026-02-17 00:23:10.799984,1,0,0.0,78.23,0,0,0
SHP001189,ORD001189,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_GDL,Carrier_C,Queretaro,QRO-CDMX,2026-03-10 07:51:20,2026-03-12 07:51:20,2026-03-12 05:31:14.685516,1,0,0.0,67.41,0,0,0
SHP001190,ORD001190,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_QRO,Carrier_C,Occidente,GDL-CDMX,2026-02-10 15:08:34,2026-02-14 15:08:34,2026-02-12 13:43:50.637494,1,0,0.0,58.85,0,0,0
SHP001191,ORD001191,Next Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_MTY,Carrier_B,Bajio,GDL-CDMX,2026-03-10 03:40:27,2026-03-11 03:40:27,2026-03-11 02:33:02.975931,1,0,0.0,83.54,0,0,0
SHP001192,ORD001192,Two Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_D,Jalisco,MTY-CDMX,2026-03-28 00:30:14,2026-03-30 00:30:14,2026-03-29 20:28:27.947219,1,0,0.0,67.44,0,0,0
SHP001193,ORD001193,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_PUE,Carrier_C,Jalisco,CDMX-BAJIO,2026-02-10 06:20:51,2026-02-14 06:20:51,2026-02-12 00:51:47.669692,1,0,0.0,68.68,0,0,0
